node;degree;strength;clustering_coefficient;average_path_length;betweenness_centrality;eigenvector_centrality;pagerank;pagerank_num 
TRO;2;1188.0;1.0;4.2347249101465305;0.0;0.00029908641173068693;8.980306596027474e-05;1947.0
LER;3;750.0;0.6666666666666666;4.370472767486867;7.645802393319649e-08;0.00016308226790508022;8.973943175307204e-05;1948.0
MGN;3;158.0;0.6666666666666666;4.998341166712746;7.645802393319649e-08;5.068124583833764e-05;8.972468777348994e-05;1949.0
HSN;4;2961.0;0.5;4.561515067735693;2.168550837287659e-07;0.00039447444814732027;8.968724613992688e-05;1950.0
MPK;3;5572.0;1.0;3.8382637544926737;0.0;0.001281836542638411;8.968345664937553e-05;1951.0
HNH;1;497.0;0.0;4.90821122477191;0.0;2.6041050508981417e-05;8.965713877539323e-05;1952.0
IXB;3;2085.0;1.0;4.111971246889688;0.0;0.001026519802973569;8.959122576492039e-05;1953.0
WMH;2;384.0;0.0;4.143489079347526;0.0001719810571948595;0.0013848578951545657;8.958449272012565e-05;1954.0
RUA;3;168.0;0.6666666666666666;4.530273707492397;7.645802393319649e-08;0.00017627703741267207;8.951068369157621e-05;1955.0
MIM;2;543.0;0.0;4.296654686204037;9.796405736581493e-07;0.0001549114854029329;8.949611280268436e-05;1956.0
OCJ;2;285.0;1.0;4.2726016035388446;0.0;0.0006789610238536666;8.944691140809908e-05;1957.0
PUG;2;214.0;0.0;4.6325684268730996;0.0005529444290848771;6.914429247253844e-05;8.943002858077047e-05;1958.0
CEK;5;1580.0;0.7;3.862593309372408;8.177948500136614e-07;0.003918276795925685;8.938923593330526e-05;1959.0
KER;3;1760.0;0.6666666666666666;4.199889411114183;9.259916231909354e-08;0.0009344891934449163;8.915629313072625e-05;1960.0
LRE;4;368.0;0.5;4.33674315731269;0.0002240618355935226;0.00019396375369765728;8.914641669630348e-05;1961.0
TJA;5;1494.5;0.7;4.850152059717998;5.122687603524164e-07;0.00017500767875148313;8.907968246590298e-05;1962.0
YPE;2;814.0;1.0;4.457008570638651;0.0;0.000279531549665153;8.904875594152695e-05;1963.0
HLF;2;495.0;1.0;4.072435720210119;0.0;0.0015599694677879345;8.89781070791787e-05;1964.0
MGQ;3;400.0;1.0;4.800663533314902;0.0;0.00014728647325755286;8.892826648637358e-05;1965.0
KIB;2;16.0;0.0;5.2128836051976775;0.0002763957565185053;5.137154728329384e-06;8.880658171962812e-05;1966.0
MVR;4;618.0;0.5;4.601880011058888;4.7159729773818475e-06;0.0002147357735241196;8.879001937390318e-05;1967.0
PPW;3;104.0;0.6666666666666666;5.577273983964612;7.645802393319649e-08;6.838428270887466e-06;8.867598082520128e-05;1968.0
CZX;10;4338.0;0.7555555555555555;3.939452585015206;2.4485787280502334e-07;0.002470602279036996;8.856462614219014e-05;1969.0
EMD;2;972.0;1.0;4.337572573956318;0.0;0.00019030314684186282;8.855898210362907e-05;1970.0
MXV;2;150.0;1.0;4.6231683715786565;0.0;0.0001016661233989771;8.85353857399476e-05;1971.0
LKN;2;1628.0;1.0;5.274536909040641;0.0;2.078797387570447e-05;8.852307555341916e-05;1972.0
SYO;3;5954.0;1.0;3.77661045064971;0.0;0.0024106717487625854;8.844151697180204e-05;1973.0
CIJ;2;397.0;0.0;5.001935305501797;0.0001260214283637418;3.9520779425023005e-05;8.84018965081935e-05;1974.0
YOJ;3;407.0;0.6666666666666666;4.456732098424109;7.645802393319649e-08;0.00028441169518863803;8.839842629463906e-05;1975.0
SFL;1;610.0;0.0;5.306884158142107;0.0;1.4111276389931506e-05;8.839693772154573e-05;1976.0
AXM;2;2287.0;1.0;4.264860381531656;0.0;0.0005517527137818469;8.834185795711423e-05;1977.0
DAB;2;7213.0;1.0;3.68592756427979;0.0;0.005021242985645551;8.832993022892902e-05;1978.0
NVK;2;1147.0;1.0;5.274536909040641;0.0;2.118035863988207e-05;8.827948180809277e-05;1979.0
TRQ;2;616.0;1.0;5.89687586397567;0.0;2.323061364202303e-06;8.827480298453477e-05;1980.0
BVB;2;1587.0;0.0;4.903511197124689;6.341096989103765e-06;9.487844162367668e-05;8.826313620182817e-05;1981.0
IMP;4;1872.0;0.6666666666666666;4.924246613215372;1.0534214714918193e-05;8.360953483896334e-05;8.819118920667878e-05;1982.0
SLL;2;2902.0;1.0;4.001935305501797;0.0;0.0016424666884494788;8.81355155559263e-05;1983.0
LNO;3;287.0;0.6666666666666666;4.370472767486867;7.645802393319649e-08;0.00016308226790508025;8.811364605189997e-05;1984.0
HOQ;2;800.0;1.0;3.682333425490738;0.0;0.0035357659725940675;8.807325497759257e-05;1985.0
DLH;2;5980.0;1.0;3.7884987558750347;0.0;0.003836390883500567;8.80326863412335e-05;1986.0
LRU;2;589.0;1.0;4.422449543820846;0.0;0.0005250668770332755;8.802471528934687e-05;1987.0
MHH;5;3026.0;0.8;4.000552944429085;3.303933354648691e-07;0.003771299015268166;8.797057078352422e-05;1988.0
AGS;2;7153.0;1.0;3.911805363560962;0.0;0.0035674112263958157;8.793566969052683e-05;1989.0
SKN;3;1739.0;1.0;5.269283936964335;0.0;4.251552225227022e-05;8.792075396132435e-05;1990.0
BHJ;2;1561.0;1.0;4.1224771910423;0.0;0.0007890985434149051;8.79201157401284e-05;1991.0
YHI;2;50.0;0.0;6.4141553773845725;2.6760308376618773e-07;9.740470440368459e-08;8.780343372837231e-05;1992.0
TSJ;2;6174.0;0.0;4.4625380149295;1.5291604786639298e-08;0.00030364443167330674;8.779717554395127e-05;1993.0
BOA;2;42.0;1.0;5.73016311860658;0.0;2.147592625693764e-06;8.776144222111086e-05;1994.0
YXX;3;3288.0;1.0;3.8238871993364665;0.0;0.0026734209667536343;8.761902520068804e-05;1995.0
LTI;2;150.0;1.0;4.6231683715786565;0.0;0.00010169820811483643;8.756212735110426e-05;1996.0
SVJ;2;1591.0;1.0;5.274536909040641;0.0;2.078797387570447e-05;8.745545233677194e-05;1997.0
DYG;8;4224.5;0.8928571428571429;3.9336466685098146;5.8015601077357716e-08;0.002744661659750234;8.736299064092249e-05;1998.0
CJJ;1;5736.0;0.0;4.659662703898258;0.0;0.00010153488719025359;8.735291034909334e-05;1999.0
HGN;1;3129.0;0.0;4.664086259330937;0.0;7.108196390500812e-05;8.735047493298519e-05;2000.0
IXA;2;2019.0;1.0;4.38429637821399;0.0;0.00022009985182409132;8.732860131652122e-05;2001.0
RNN;1;4224.0;0.0;3.92175836328449;0.0;0.0018497422793827413;8.71865278348402e-05;2002.0
WUS;10;4429.0;0.8888888888888888;3.7627868399225877;2.0625824367905477e-07;0.003808342141953212;8.716370107910804e-05;2003.0
FNI;2;4516.0;1.0;3.580591650539121;0.0;0.00676075357410243;8.716054967293432e-05;2004.0
JRH;3;782.0;0.6666666666666666;4.384019905999447;7.645802393319649e-08;0.00020947886105050518;8.706317843607762e-05;2005.0
BUC;2;72.0;1.0;6.318495991152889;0.0;1.2024706782549947e-07;8.703069642414509e-05;2006.0
NNT;2;726.0;0.0;4.662980370472767;4.587481435991789e-07;9.229838121752847e-05;8.701918605644147e-05;2007.0
ROR;5;2119.0;0.6;3.943876140447885;5.491860783632469e-05;0.001087118515048026;8.700837675056075e-05;2008.0
BRN;10;4530.0;0.8444444444444444;3.5429914293613494;8.894411101434061e-06;0.020986517105277696;8.694646431171142e-05;2009.0
PBC;6;4781.0;0.9333333333333333;3.909870058059165;5.867476231367217e-07;0.005158420430410285;8.69029567802629e-05;2010.0
YSK;3;104.0;1.0;5.056123859552115;0.0;2.3863075682098404e-05;8.688419904597566e-05;2011.0
MDS;2;144.0;0.0;5.657450926181919;7.645802393319649e-08;4.7120615383339506e-06;8.684912030731254e-05;2012.0
BNK;5;2192.0;1.0;4.185512855957977;0.0;0.0005102958169335483;8.682260070635607e-05;2013.0
NUB;2;61.5;0.0;5.435720210118883;0.0004527921719023357;2.554817096377063e-06;8.682130199853683e-05;2014.0
VAR;4;1607.0;0.6666666666666666;3.8703345313795965;9.17496287198358e-08;0.003358523334989703;8.681967538354958e-05;2015.0
MRZ;4;594.0;0.5;4.184959911528892;2.8426139359610374e-05;0.0004858387703188068;8.677378819506842e-05;2016.0
ESC;5;1522.0;0.3;4.4149847940282;6.036092491448505e-07;0.001157612821034844;8.672135597385895e-05;2017.0
OLJ;2;38.0;1.0;6.069947470279237;0.0;3.461627039937001e-07;8.665351557727365e-05;2018.0
HSG;3;5618.0;0.6666666666666666;3.7760575062206247;6.50706586665502e-09;0.002667884053231655;8.655040020754236e-05;2019.0
AKY;3;823.0;1.0;4.614321260713298;0.0;9.931408808857077e-05;8.653317798869195e-05;2020.0
AFL;1;150.0;0.0;6.081282831075477;0.0;3.428166643849201e-07;8.648736230773474e-05;2021.0
TCQ;3;2400.0;0.6666666666666666;4.26983688139342;3.9326409486580575e-06;0.0007450773961760489;8.628221861250012e-05;2022.0
ELH;5;1265.0;0.7;4.000552944429085;2.7084537443207227e-05;0.003177400133745984;8.625800090106355e-05;2023.0
XCH;2;128.0;0.0;5.368260989770528;7.645802393319649e-08;5.69700657848243e-06;8.623875791550704e-05;2024.0
TAV;2;306.0;1.0;5.113077135747857;0.0;1.0457467035517124e-05;8.618221579410385e-05;2025.0
AIC;2;38.0;1.0;5.102847663809787;0.0;9.998736068099612e-06;8.604399659005666e-05;2026.0
MEI;4;2534.0;0.5;3.911805363560962;1.9076038379265083e-05;0.003315074844721835;8.596270527166385e-05;2027.0
KRN;4;2971.0;0.8333333333333334;4.0713298313519495;5.0972015955464324e-08;0.0016191178176936975;8.596046610516707e-05;2028.0
CEN;7;3240.0;0.6666666666666666;4.140171412773016;3.1284643460666406e-06;0.0016287709397292478;8.593882438652422e-05;2029.0
MON;4;1122.0;0.6666666666666666;4.5645562620956595;2.9044918710142e-05;9.017978705299849e-05;8.590374210384964e-05;2030.0
YGJ;1;5572.0;0.0;3.7998341166712746;0.0;0.0013361592424872728;8.585757513504837e-05;2031.0
YIH;7;4073.0;0.9523809523809523;3.9322643074371024;8.652721968689806e-08;0.0025707796027580215;8.580420921836703e-05;2032.0
YQY;3;1784.0;0.6666666666666666;4.5656621509538295;5.0972015955464324e-08;0.0002737541593117132;8.573562882806758e-05;2033.0
AKU;1;38.0;0.0;5.680674592203483;0.0;2.21662174904214e-06;8.563657547343645e-05;2034.0
MXW;2;100.0;1.0;4.6231683715786565;0.0;0.0001016661233989771;8.561264316616526e-05;2035.0
DLZ;2;100.0;1.0;4.6231683715786565;0.0;0.0001016661233989771;8.561264316616526e-05;2035.0
MNF;1;919.0;0.0;4.42632015482444;0.0;0.00010424481971188409;8.554968900628164e-05;2037.0
TIH;3;244.0;0.6666666666666666;4.516726568979817;7.645802393319649e-08;9.140151388387834e-05;8.553904823726303e-05;2038.0
WMR;3;136.0;1.0;5.42632015482444;0.0;7.063255887159477e-06;8.551764358317146e-05;2039.0
PLN;3;1870.0;0.6666666666666666;4.004976499861764;1.0617307060152775e-05;0.0017977569949111827;8.531090857312159e-05;2040.0
IPC;2;1150.0;0.0;4.207077688692286;0.00010288017378561954;0.00040271838856224395;8.529902141000116e-05;2041.0
RKD;3;760.0;0.6666666666666666;4.047829693115842;7.645802393319649e-08;0.001616416693280571;8.519006529296365e-05;2042.0
SWF;6;7003.5;1.0;3.7329278407520046;0.0;0.010542125064299267;8.51596608476558e-05;2043.0
OXB;7;1571.0;0.42857142857142855;4.176665745092619;1.3579667273187122e-05;0.0023752828566731576;8.515855315290914e-05;2044.0
VVZ;5;652.0;0.9;4.446226154271495;2.5486007977732162e-08;0.0008045938930397835;8.507363993925213e-05;2045.0
NTY;3;924.0;0.6666666666666666;4.008294166436273;5.016330607611262e-07;0.0012278400888932255;8.502955203992276e-05;2046.0
FLA;1;885.0;0.0;5.2637544926734865;0.0;9.88395953197144e-06;8.48640621054979e-05;2047.0
LKL;2;1288.0;1.0;5.271219242466132;0.0;2.173562710592318e-05;8.485754945633195e-05;2048.0
YXK;2;228.0;0.0;4.60768592756428;0.0005014706572807671;0.00016461054189224495;8.481382935249035e-05;2049.0
UAS;1;126.0;0.0;5.394249377937517;0.0;8.496616593467678e-06;8.480331262098454e-05;2050.0
PKN;3;513.0;0.6666666666666666;5.4053082665192145;1.1035621550289113e-06;1.051409483960268e-05;8.47818310260689e-05;2051.0
EUN;4;1099.0;0.5;4.244677909870058;1.6732125561166067e-05;0.00194218069303644;8.477232354158504e-05;2052.0
SOM;2;2543.0;1.0;4.270113353607963;0.0;0.0007369342921028443;8.476350226450883e-05;2053.0
ZSE;4;1429.0;0.8333333333333334;4.184683439314349;7.070160397533136e-06;0.0008893374300332479;8.476130254306545e-05;2054.0
NOZ;2;1720.0;1.0;3.8775228089577;0.0;0.0021881179563059613;8.474974717774941e-05;2055.0
VOG;7;1828.0;0.7142857142857143;3.825269560409179;1.302555643718728e-06;0.005773083459661162;8.474637958948101e-05;2056.0
SHC;2;186.0;0.0;5.431296654686204;2.2937407179958946e-07;6.124639374324393e-06;8.472552196324816e-05;2057.0
DBV;3;3048.0;0.6666666666666666;3.825546032623721;2.583112210110066e-07;0.0031041276728346087;8.470689653711683e-05;2058.0
TAP;2;4068.5;1.0;4.143489079347526;0.0;0.000960642006308414;8.462470041423636e-05;2059.0
KSN;8;1536.0;0.5357142857142857;3.674039259054465;8.200333666965492e-05;0.009430245161254475;8.458440535855045e-05;2060.0
ZLT;3;90.0;0.6666666666666666;6.583356372684545;1.1910461061593496e-06;6.50968006933544e-08;8.458065315018214e-05;2061.0
LBL;3;608.0;0.6666666666666666;4.185512855957977;5.566960023504752e-06;0.0012806544058158221;8.457259096508321e-05;2062.0
EMI;2;30.5;1.0;5.735969035111971;0.0;5.784848047442889e-07;8.451292386800594e-05;2063.0
WNA;2;54.0;1.0;5.1968482167542165;0.0;5.279593064521415e-06;8.448054187018875e-05;2064.0
PKA;2;54.0;1.0;5.1968482167542165;0.0;5.279593064521415e-06;8.448054187018875e-05;2064.0
PNC;2;496.0;1.0;3.9601880011058888;0.0;0.0018281575148159318;8.447809674979787e-05;2066.0
LAJ;3;540.0;0.3333333333333333;4.098424108377108;0.00015286358013344065;0.0009563643567857231;8.441024627614538e-05;2067.0
HAD;1;3593.0;0.0;4.072712192424661;0.0;0.0015322665264205198;8.438168614283037e-05;2068.0
PNA;2;4954.5;1.0;4.052806192977606;0.0;0.003490922277688944;8.425484421523768e-05;2069.0
DMU;3;476.0;0.6666666666666666;4.384019905999447;7.645802393319649e-08;0.00020902951618066284;8.417151333856697e-05;2070.0
IPA;4;47.0;0.6666666666666666;5.0754769145700855;0.0002762428404706389;1.8437307268128506e-05;8.406465496492663e-05;2071.0
YBC;4;874.0;0.6666666666666666;4.064418025988388;0.00046502945790957186;0.0014419665654370856;8.401068613633368e-05;2072.0
NDY;3;88.0;0.6666666666666666;5.577273983964612;7.645802393319649e-08;6.838428270887467e-06;8.40007190280272e-05;2073.0
YCS;2;190.0;1.0;5.575338678462814;0.0;4.683120919281053e-06;8.387142868341366e-05;2074.0
ETZ;8;3984.5;0.9285714285714286;3.6837157865634502;4.825128995482386e-06;0.00775448100936199;8.386118775213266e-05;2075.0
ERI;3;5891.0;1.0;3.9958529167818635;0.0;0.004310175865062187;8.384762062504807e-05;2076.0
BEB;3;851.0;0.6666666666666666;4.359966823334255;7.645802393319649e-08;0.0006339317893973226;8.365729536509431e-05;2077.0
URY;5;1573.0;0.8;4.139341996129389;6.116641914655719e-08;0.0008892040201322613;8.364990415731022e-05;2078.0
DSK;3;528.0;0.3333333333333333;4.921481891069948;1.4983770738473433e-06;0.00017260306205555204;8.351413283243171e-05;2079.0
GPB;2;360.0;0.0;5.084600497649986;2.3512758600659245e-06;2.7858358388787478e-05;8.350323836990963e-05;2080.0
KEM;3;3208.0;1.0;4.129388996405861;0.0;0.00118460077584012;8.344856058705919e-05;2081.0
PHF;5;6471.5;1.0;3.871440420237766;0.0;0.007486047137103538;8.334652928500508e-05;2082.0
GCN;2;590.0;0.0;4.124965440973182;0.000552944429084877;0.0012228435347264983;8.326210376440591e-05;2083.0
SLN;3;722.0;0.6666666666666666;4.382637544926735;7.645802393319649e-08;0.000995193795550591;8.32531696131814e-05;2084.0
GOJ;7;1568.0;0.5238095238095238;3.6126624274260437;3.872145235769648e-05;0.006545883631231998;8.318177964706417e-05;2085.0
WRL;1;361.0;0.0;5.185512855957977;0.0;2.1751515514913786e-05;8.315509354848028e-05;2086.0
VDC;3;1060.0;0.6666666666666666;4.781310478296931;3.5971679831427683e-07;0.00014088796848109897;8.307482037197151e-05;2087.0
CVM;2;2450.0;1.0;4.143765551562068;0.0;0.0009430884671967553;8.306922501785035e-05;2088.0
TCT;2;15.0;1.0;5.212330660768592;0.0;5.149257979876237e-06;8.305224443633607e-05;2089.0
TLJ;2;15.0;1.0;5.212330660768592;0.0;5.149257979876237e-06;8.305224443633607e-05;2089.0
PGK;4;1806.0;0.6666666666666666;4.427702515897153;2.344712733951359e-07;0.00023014927824233447;8.300454085661784e-05;2091.0
MYW;2;436.0;1.0;4.585568150400885;0.0;0.00012202500133907654;8.300333799561685e-05;2092.0
AUQ;2;212.5;1.0;4.51700304119436;0.0;8.969410451475216e-05;8.298986707670904e-05;2093.0
CHO;6;6154.0;1.0;3.6798451755598562;0.0;0.010649395607735077;8.295833217058897e-05;2094.0
FDH;12;4562.0;0.9696969696969697;3.6604921205418854;1.937508866310352e-08;0.017968157227288815;8.293288084128889e-05;2095.0
PPS;2;2826.0;1.0;4.120265413325961;0.0;0.00044052802114137823;8.292188923322204e-05;2096.0
WVK;2;87.0;0.0;5.5850152059718;5.0972015955464324e-08;3.828236020530522e-06;8.286575459611547e-05;2097.0
PZU;4;988.0;0.8333333333333334;3.979817528338402;4.087119369776364e-06;0.002793128261531049;8.278305627180243e-05;2098.0
NUX;5;1325.0;0.5;3.87641692009953;2.974691545868461e-07;0.002418343807742403;8.269322152809057e-05;2099.0
ATY;1;884.0;0.0;5.046170859828587;0.0;2.5413281291144503e-05;8.265649104357958e-05;2100.0
BTK;5;960.0;0.5;3.8766933923140723;4.7149114758804503e-07;0.003188681639942815;8.262828058827399e-05;2101.0
PHE;3;1215.0;0.6666666666666666;4.368813934199613;4.077761276437146e-07;0.00016682768574147904;8.262051544945653e-05;2102.0
LIK;2;19.0;0.0;6.096488802875311;6.244071954544379e-07;3.567162785738091e-07;8.258709586229045e-05;2103.0
YGB;1;152.0;0.0;5.034282554603262;0.0;1.5427893499053953e-05;8.252059203873693e-05;2104.0
NCA;2;144.0;0.0;4.658833287254631;0.00027617136480426554;0.000131397921183874;8.251704762401755e-05;2105.0
HIB;1;714.0;0.0;5.0458943876140445;0.0;2.4597397704945943e-05;8.243027590469603e-05;2106.0
WTE;2;19.0;0.0;5.102571191595245;0.0002750723388877298;9.824227061238641e-06;8.239874389460837e-05;2107.0
EBO;2;19.0;1.0;5.102847663809787;0.0;9.995497997044964e-06;8.229579099866855e-05;2108.0
NDK;2;19.0;1.0;5.102847663809787;0.0;9.995497997044964e-06;8.229579099866855e-05;2108.0
XKH;1;740.0;0.0;4.940834946087918;0.0;2.866044015022836e-05;8.220903449989415e-05;2110.0
LEI;4;4791.0;1.0;3.999447055570915;0.0;0.006362440863983093;8.218965357977736e-05;2111.0
LSE;4;5430.0;1.0;3.787669339231407;0.0;0.004939589806427683;8.216217254021659e-05;2112.0
IXS;2;1071.0;1.0;4.38429637821399;0.0;0.00020576682856954243;8.215408695868944e-05;2113.0
HOB;3;583.0;0.3333333333333333;3.959635056676804;2.440824064035962e-05;0.0018264408333443151;8.212715424672316e-05;2114.0
TSM;2;140.0;1.0;4.422449543820846;0.0;0.0005250668770332755;8.199056014031702e-05;2115.0
FEG;2;1510.0;1.0;4.198230577826928;0.0;0.0007639442547228602;8.196043189474118e-05;2116.0
BYA;2;8.0;1.0;5.893005252972077;0.0;4.7615948309244806e-07;8.192084971658834e-05;2117.0
URT;1;3307.0;0.0;3.958252695604092;0.0;0.001171867081414016;8.19061033372925e-05;2118.0
POZ;7;3905.0;0.6666666666666666;3.774122200718828;1.307542998796542e-06;0.010057097366404451;8.18664914136072e-05;2119.0
ONP;2;279.0;1.0;4.243295548797346;0.0;0.0006735087047074741;8.184806050774872e-05;2120.0
RJH;2;1274.0;1.0;4.225048382637545;0.0;0.0004955340190428227;8.179515408692443e-05;2121.0
PNZ;4;2544.0;0.6666666666666666;4.654133259607409;1.7332526512076864e-06;0.00022576631612060755;8.176352216742927e-05;2122.0
JBR;1;208.0;0.0;4.959635056676804;0.0;3.153579750175989e-05;8.168251546703475e-05;2123.0
KGS;3;2892.0;0.6666666666666666;3.8838816698921756;1.2266654798293525e-07;0.004417297865815399;8.156259436421495e-05;2124.0
ZBR;3;1294.0;0.6666666666666666;4.199612938899641;6.796268794061909e-08;0.0009508207735437203;8.155723152035522e-05;2125.0
DJG;5;652.0;0.9;4.446226154271495;2.5486007977732162e-08;0.0008045938930397835;8.153092054902645e-05;2126.0
MXM;3;76.0;0.6666666666666666;5.582803428255461;1.6565905185525908e-07;3.900134252651683e-06;8.152987008894779e-05;2127.0
THU;1;219.0;0.0;4.88885816975394;0.0;3.324967766304793e-05;8.150389351732824e-05;2128.0
ZLO;3;4254.5;1.0;3.694221730716063;0.0;0.0030928619116769754;8.146578980429908e-05;2129.0
IPI;2;587.0;0.0;4.996682333425491;1.7757166900045406e-05;4.959320233358009e-05;8.146477556708536e-05;2130.0
WRO;5;3772.0;1.0;3.6170859828587227;0.0;0.011220395874331535;8.145962197553433e-05;2131.0
GCK;4;722.0;0.6666666666666666;4.181918717168925;5.903642452387605e-06;0.002203392322249355;8.145900792007487e-05;2132.0
PNL;3;1132.0;0.3333333333333333;4.757810340060824;1.5291604786639297e-07;0.00027039119726374406;8.14504234590693e-05;2133.0
GES;2;2793.0;1.0;4.119988941111418;0.0;0.0005354555281202874;8.144396553035184e-05;2134.0
YQZ;2;822.0;1.0;4.034835499032347;0.0;0.0008838258187864926;8.14312723335293e-05;2135.0
YWL;2;822.0;1.0;4.034835499032347;0.0;0.0008838258187864926;8.14312723335293e-05;2135.0
FLW;3;374.0;0.6666666666666666;5.246336743157313;2.803460877550538e-07;4.223113964041036e-05;8.142093037251044e-05;2137.0
JKG;4;3447.0;0.8333333333333334;3.8968758639756707;4.815430824115605e-08;0.0042177757560936825;8.139175652681543e-05;2138.0
SMQ;2;486.0;1.0;5.419961293889964;0.0;5.676912062555323e-06;8.135569129331248e-05;2139.0
HOD;6;1382.0;0.8666666666666667;3.9742880840475534;1.3765724725337828e-07;0.004052034960864766;8.134944470201963e-05;2140.0
ULE;2;27.0;1.0;5.733757257395632;0.0;5.797447600048433e-07;8.134625547889226e-05;2141.0
OPB;2;27.0;1.0;5.733757257395632;0.0;5.797447600048432e-07;8.134625547889226e-05;2141.0
YKM;1;3487.0;0.0;3.9809234171965717;0.0;0.0011430642339126974;8.133020709345577e-05;2143.0
VQS;3;823.5;0.6666666666666666;4.26762510367708;9.54848739675534e-06;0.0009320802116628623;8.127229128938463e-05;2144.0
VKG;1;256.0;0.0;5.4603262372131605;0.0;3.4900323032525365e-06;8.116759247093707e-05;2145.0
YOC;3;156.0;0.6666666666666666;4.874481614597733;0.00024510133228513415;2.6680717732839492e-05;8.115624994665344e-05;2146.0
YTE;1;153.0;0.0;5.331490185236384;0.0;8.599309489468721e-06;8.112764480494171e-05;2147.0
AEX;5;4124.0;0.7;3.9270113353607963;2.872881835745541e-06;0.0047390211931777285;8.103651863070617e-05;2148.0
YCR;1;306.0;0.0;5.6107271219242465;0.0;4.260944881557323e-06;8.094774125690461e-05;2149.0
YGX;3;270.0;0.6666666666666666;4.608515344207907;0.0001830278521816984;0.0002447932624026934;8.094418223501282e-05;2150.0
SCN;10;4374.0;0.8888888888888888;3.946364390378767;5.7308970450738846e-08;0.010721503026340088;8.093348425262268e-05;2151.0
GPZ;1;714.0;0.0;5.04644733204313;0.0;2.4581852188391218e-05;8.085421428714672e-05;2152.0
WMP;2;38.0;0.0;5.568426873099254;3.873873212615288e-07;4.944589764681412e-06;8.085241202754169e-05;2153.0
SVL;3;828.0;0.6666666666666666;4.130218413049488;7.645802393319649e-08;0.00115131913823667;8.072967950949031e-05;2154.0
KAW;3;510.0;1.0;4.614321260713298;0.0;9.925308191357496e-05;8.072429655172694e-05;2155.0
PFN;5;5863.0;1.0;3.8891346419684822;0.0;0.005840445072457032;8.068267019220048e-05;2156.0
VME;2;1167.0;1.0;4.107824163671551;0.0;0.0006563164642371874;8.065062992618257e-05;2157.0
CTD;2;380.0;1.0;4.378213989494056;0.0;0.000388087860867239;8.062548701195527e-05;2158.0
CZU;2;171.0;1.0;4.998617638927287;0.0;4.981173617468664e-05;8.058404994794435e-05;2159.0
LUD;4;152.0;0.3333333333333333;4.608515344207907;1.536678731652936e-06;0.0001616963270527388;8.050085570393212e-05;2160.0
RSA;2;942.0;1.0;4.107824163671551;0.0;0.0006561093296326504;8.049091246556738e-05;2161.0
NAA;2;540.0;1.0;4.233895493502903;0.0;0.00029876394302372526;8.046790858300698e-05;2162.0
KUV;2;4676.0;1.0;3.8388166989217583;0.0;0.0011415892549457582;8.044126150887353e-05;2163.0
CSG;4;4497.0;0.8333333333333334;3.907934752557368;4.637823303398353e-07;0.004671210047723784;8.03876580300431e-05;2164.0
MWU;2;27.0;1.0;5.735969035111971;0.0;5.784848047442891e-07;8.033585644524107e-05;2165.0
RCQ;2;95.0;1.0;5.105059441526127;0.0;1.3231725609394468e-05;8.030115679522736e-05;2166.0
OYA;2;95.0;1.0;5.105059441526127;0.0;1.3231725609394465e-05;8.030115679522736e-05;2166.0
ALM;2;456.0;1.0;4.422449543820846;0.0;0.0005250668770332755;8.024346385689175e-05;2168.0
YLR;2;81.0;1.0;5.603262372131601;0.0;4.914365585990209e-06;8.023783286134934e-05;2169.0
RTW;4;1668.0;0.6666666666666666;3.873099253525021;4.177661422274574e-08;0.0031915580347926078;8.019561006644571e-05;2170.0
DSE;3;198.0;0.6666666666666666;4.432955487973459;1.5291604786639297e-07;0.00035079096785787514;8.018522255929343e-05;2171.0
POT;2;209.0;1.0;4.2726016035388446;0.0;0.0006789610238536666;8.018127976360827e-05;2172.0
WRY;3;80.0;0.6666666666666666;5.577273983964612;7.645802393319649e-08;6.838428270887467e-06;8.014579831313158e-05;2173.0
KOK;2;2862.0;1.0;4.130494885264031;0.0;0.0011608227834630383;8.00854570913736e-05;2174.0
LWO;9;2223.0;0.6111111111111112;3.610174177495162;4.4757020945415966e-05;0.009469634093614092;8.006052490481077e-05;2175.0
UBB;4;63.0;0.5;5.458943876140448;0.00027658265391034193;1.632912327468464e-06;8.002960510437556e-05;2176.0
KDI;2;1137.0;1.0;4.910146530273708;0.0;2.5409845744430862e-05;8.001602841925358e-05;2177.0
SCE;5;4619.0;0.8;3.9460879181642246;1.2201099384472207e-06;0.006569664325310319;8.001454449057133e-05;2178.0
WIC;4;758.0;0.8333333333333334;4.485485208736522;1.2162599647190595e-05;0.0007583844382007604;7.997838612578084e-05;2179.0
CCK;2;128.0;0.0;4.370472767486867;0.0002759752373868727;0.00015744140554304112;7.992040249451654e-05;2180.0
KEJ;2;1642.0;1.0;3.8766933923140723;0.0;0.002148718704953534;7.989325094655175e-05;2181.0
TBO;2;234.0;1.0;4.584462261542715;0.0;0.0001230259920730902;7.988509706916908e-05;2182.0
AVK;2;100.0;1.0;4.6231683715786565;0.0;0.00010169820811483643;7.982722760116798e-05;2183.0
JSR;1;2111.0;0.0;4.225324854852087;0.0;0.0004867340498983488;7.981106390559067e-05;2184.0
MGD;2;76.0;1.0;5.849322643074371;0.0;2.133864683670054e-06;7.975281202202074e-05;2185.0
SJB;2;76.0;1.0;5.849322643074371;0.0;2.133864683670054e-06;7.975281202202074e-05;2185.0
